siteID,collectDate,taxonID,scientificName,fishTotalLength,fishWeight,fishLifeStage
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,64,3.5,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,64,4,juvenile
CRAM,2022-06-01,LEPGIB,Lepomis gibbosus,115,24.2,juvenile
CRAM,2022-06-01,MICSAL,Micropterus salmoides,165,46.5,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,115,19.7,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,105,14.7,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,134,32.9,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,116,21.5,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,120,21,juvenile
CRAM,2022-06-01,LEPGIB,Lepomis gibbosus,69,4.6,juvenile
CRAM,2022-06-01,NOTCRY,Notemigonus crysoleucas,146,21,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,44,0.9,young of year
CRAM,2022-06-01,NOTCRY,Notemigonus crysoleucas,126,14.1,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,134,32.3,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,86,7.2,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,69,4.9,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,116,16.2,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,135,31.5,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,105,15.7,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,78,6.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,95,11.1,juvenile
CRAM,2022-06-01,LEPGIB,Lepomis gibbosus,84,8.2,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,110,17,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,113,18,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,164,60.5,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,93,9.7,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,116,20.6,juvenile
CRAM,2022-06-01,LEPGIB,Lepomis gibbosus,93,8.1,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,121,23,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,64,4.3,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,46,1.2,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,85,8.5,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,123,28.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,97,10.4,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,112,22,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,46,0.8,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,45,0.9,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,86,8.1,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,46,1.3,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,64,3.3,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,46,1.2,young of year
CRAM,2022-06-01,PERFLA,Perca flavescens,200,92.1,gravid female
CRAM,2022-06-01,NOTCRY,Notemigonus crysoleucas,113,12.2,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,57,2.8,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,67,4.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,61,2.8,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,59,2.5,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,80,7,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,162,66.1,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,49,0.9,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,47,1.1,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,49,1.3,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,75,5.2,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,60,2.8,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,63,3.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,116,20.7,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,60,2.8,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,63,3.3,young of year
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,64,3.5,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,65,3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,67,3.6,juvenile
CRAM,2022-06-01,LEPGIB,Lepomis gibbosus,61,3.7,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,60,2.8,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,93,10.4,juvenile
CRAM,2022-06-01,PERFLA,Perca flavescens,114,14.9,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,61,3.7,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,63,2.2,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,59,2.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,76,5.8,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,64,3.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,66,3.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,64,3.9,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,69,4,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,74,5.2,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,62,2.6,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,63,3.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,60,2.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,61,4.4,juvenile
CRAM,2022-06-01,PERFLA,Perca flavescens,85,4.2,juvenile
CRAM,2022-06-01,ETHNIG1,Etheostoma nigrum,46,1.2,adult
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,95,12,juvenile
CRAM,2022-06-01,PERFLA,Perca flavescens,74,3.7,juvenile
CRAM,2022-06-01,LEPGIB,Lepomis gibbosus,80,8.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,63,3.8,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,45,2.2,juvenile
CRAM,2022-06-01,PERFLA,Perca flavescens,91,6,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,60,2.3,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,60,2.6,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,107,18.2,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,91,9.7,juvenile
CRAM,2022-06-01,PERFLA,Perca flavescens,76,2.7,juvenile
CRAM,2022-06-01,ETHNIG1,Etheostoma nigrum,47,0.8,adult
CRAM,2022-06-01,PERFLA,Perca flavescens,119,12.1,juvenile
CRAM,2022-06-01,LEPMAC,Lepomis macrochirus,47,1.2,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,48,1.3,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,58,2.2,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,92,6.2,juvenile
CRAM,2022-10-01,MICSAL,Micropterus salmoides,80,6.2,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,58,2.2,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,73,4.9,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,74,5.3,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,65,3.3,young of year
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,68,4.2,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,77,5.1,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,74,5,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,76,5,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,74,4.9,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,69,3.7,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,87,8.5,juvenile
CRAM,2022-10-01,MICSAL,Micropterus salmoides,68,2.5,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,57,1.5,young of year
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,51,1.7,young of year
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,78,5.9,juvenile
CRAM,2022-10-01,MICSAL,Micropterus salmoides,129,21.2,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,69,4.1,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,78,6.4,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,60,2.4,young of year
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,62,2.3,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,78,5.9,juvenile
CRAM,2022-10-01,PERFLA,Perca flavescens,57,1.1,young of year
CRAM,2022-10-01,MICSAL,Micropterus salmoides,93,8.8,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,59,2.3,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,73,5,juvenile
CRAM,2022-10-01,MICSAL,Micropterus salmoides,82,5.2,juvenile
CRAM,2022-10-01,MICSAL,Micropterus salmoides,82,5,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,80,6.9,juvenile
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,57,2.6,juvenile
CRAM,2022-10-01,PERFLA,Perca flavescens,59,1.7,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,50,1.4,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,54,1.3,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,52,1.2,young of year
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,82,6.7,juvenile
CRAM,2022-10-01,PERFLA,Perca flavescens,56,1.2,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.2,young of year
CRAM,2022-10-01,ETHNIG1,Etheostoma nigrum,48,0.6,adult
CRAM,2022-10-01,PERFLA,Perca flavescens,49,1.1,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,61,1.9,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,59,1.6,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,56,1.2,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.4,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,56,1.6,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,57,1.6,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,61,2,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,53,1.5,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,54,1.3,young of year
CRAM,2022-10-01,ETHNIG1,Etheostoma nigrum,47,0.5,adult
CRAM,2022-10-01,PERFLA,Perca flavescens,54,1.4,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,53,1.1,young of year
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,35,1.1,young of year
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,76,5.7,juvenile
CRAM,2022-10-01,PERFLA,Perca flavescens,56,1.7,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.5,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,56,1.6,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.5,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.4,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,54,1.4,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,138,27.9,adult
CRAM,2022-10-01,PERFLA,Perca flavescens,56,0.8,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.2,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.5,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,1,55,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,61,1.9,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,54,1.3,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,51,1.1,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,52,1.4,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.4,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.6,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,60,2,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,47,2.1,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,55,1.4,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,57,1.7,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,62,1.9,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,60,2,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,56,1.3,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,51,1.5,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,60,1.8,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,54,1.3,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,59,1.7,young of year
CRAM,2022-10-01,LEPMAC,Lepomis macrochirus,58,2.8,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,54,1.6,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,59,1.5,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,50,1.1,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,59,1.5,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,60,1.6,young of year
CRAM,2022-10-01,PERFLA,Perca flavescens,60,1.8,young of year
CRAM,2022-10-01,ETHNIG1,Etheostoma nigrum,51,0.8,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,83,6.8,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,56,2,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,74,5.5,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,92,10.2,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,107,18.6,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,62,2.8,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,113,20.5,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,122,25,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,120,27.1,juvenile
CRAM,2023-06-01,PERFLA,Perca flavescens,70,2.7,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,122,26.5,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,100,13.1,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,122,24.2,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,84,7.5,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,152,56.8,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,121,24.1,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,61,2.7,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,121,25.2,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,84,6.8,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,93,10.5,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,69,4.6,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,146,44.2,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,114,17.5,juvenile
CRAM,2023-06-01,LEPGIB,Lepomis gibbosus,78,7.4,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,109,15.4,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,112,19.6,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,73,5.4,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,139,45.8,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,71,4.5,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,61,2.8,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,125,28.2,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,104,16.1,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,156,61,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,116,22.4,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,75,4.8,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,161,68,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,158,56.7,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,138,36.7,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,116,20.7,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,135,34.1,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,157,63.5,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,126,28.7,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,140,35.5,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,125,28,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,119,22.9,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,111,20.2,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,125,25.6,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,120,24,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,105,14.9,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,141,43,adult
CRAM,2023-06-01,PERFLA,Perca flavescens,139,24.2,adult
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,68,4,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,116,22.7,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,91,9.9,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,81,6.3,juvenile
CRAM,2023-06-01,PERFLA,Perca flavescens,60,1.6,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,90,9.1,juvenile
CRAM,2023-06-01,PERFLA,Perca flavescens,61,1.6,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,70,4.3,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,50,1.9,young of year
CRAM,2023-06-01,PERFLA,Perca flavescens,62,2,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,80,6.1,juvenile
CRAM,2023-06-01,PERFLA,Perca flavescens,186,62,adult
CRAM,2023-06-01,LEPGIB,Lepomis gibbosus,57,3,juvenile
CRAM,2023-06-01,LEPGIB,Lepomis gibbosus,79,7.2,juvenile
CRAM,2023-06-01,LEPMAC,Lepomis macrochirus,71,4.6,juvenile
CRAM,2023-06-01,LEPGIB,Lepomis gibbosus,75,5.8,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,36,1,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,38,0.7,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,44,1.2,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,71,3.4,juvenile
CRAM,2023-10-01,PERFLA,Perca flavescens,65,2.1,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,81,4.1,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,70,4.5,juvenile
CRAM,2023-10-01,MICSAL,Micropterus salmoides,107,12.9,juvenile
CRAM,2023-10-01,MICSAL,Micropterus salmoides,71,4.2,juvenile
CRAM,2023-10-01,PERFLA,Perca flavescens,63,1.9,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,11,12.6,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,82,8.9,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,70,4.5,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,70,5,juvenile
CRAM,2023-10-01,MICSAL,Micropterus salmoides,48,1.1,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,49,1.7,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,79,3.4,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,32,0.7,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,90,6.8,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,53,2.1,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,33,0.6,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,77,4.3,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,33,1,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,35,0.7,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,125,26,adult
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,51,1.9,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,40,0.9,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,91,7.5,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,34,0.7,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,57,1.3,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,35,1,young of year
CRAM,2023-10-01,LEPGIB,Lepomis gibbosus,60,4.4,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,36,0.8,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,113,14,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,32,0.5,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,47,1.7,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,46,1.2,young of year
CRAM,2023-10-01,MICSAL,Micropterus salmoides,77,4.5,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,35,0.8,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,35,0.5,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,77,6.3,juvenile
CRAM,2023-10-01,UMBLIM,Umbra limi,57,2,adult
CRAM,2023-10-01,UMBLIM,Umbra limi,56,1.9,adult
CRAM,2023-10-01,UMBLIM,Umbra limi,37,0.7,juvenile
CRAM,2023-10-01,UMBLIM,Umbra limi,63,2.1,adult
CRAM,2023-10-01,UMBLIM,Umbra limi,63,2.5,adult
CRAM,2023-10-01,PERFLA,Perca flavescens,56,1.4,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,33,0.5,young of year
CRAM,2023-10-01,UMBLIM,Umbra limi,58,1.8,adult
CRAM,2023-10-01,UMBLIM,Umbra limi,46,1.1,adult
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,40,0.7,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,36,0.5,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,40,0.8,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,53,1,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,59,1.6,young of year
CRAM,2023-10-01,UMBLIM,Umbra limi,60,1.6,adult
CRAM,2023-10-01,PERFLA,Perca flavescens,58,1.2,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,59,1.4,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,58,1.5,young of year
CRAM,2023-10-01,UMBLIM,Umbra limi,68,2.6,adult
CRAM,2023-10-01,PERFLA,Perca flavescens,58,1.6,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,103,7,juvenile
CRAM,2023-10-01,PERFLA,Perca flavescens,80,3.8,juvenile
CRAM,2023-10-01,PERFLA,Perca flavescens,56,1.3,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,53,1.2,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,57,1.5,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,56,1.3,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,59,1.7,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,55,1.3,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,82,7.4,juvenile
CRAM,2023-10-01,PERFLA,Perca flavescens,65,2.4,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,58,1.3,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,53,1.2,young of year
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,35,0.5,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,147,27.4,adult
CRAM,2023-10-01,PERFLA,Perca flavescens,59,1.2,young of year
CRAM,2023-10-01,PERFLA,Perca flavescens,92,5.7,juvenile
CRAM,2023-10-01,LEPMAC,Lepomis macrochirus,89,9.7,juvenile
CRAM,2023-10-01,PERFLA,Perca flavescens,60,1.6,young of year
PRLA,2017-05-01,PIMPRO,Pimephales promelas,50,1.1,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,51,1.3,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,45,1.8,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,57,2.1,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,60,2.2,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,63,2.8,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,63,2.7,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,51,1.6,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,51,2.5,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,64,2.3,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,65,2.9,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,53,1.5,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,61,2.5,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,70,3.5,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,61,2.2,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,52,1.2,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,57,1.2,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,49,2.4,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,51,1,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,49,1.4,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,54,1.1,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,55,2.1,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,51,2.2,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,48,1.5,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,54,2.2,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,65,2.5,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,52,1.7,adult
PRLA,2017-05-01,PIMPRO,Pimephales promelas,68,3.7,adult
