uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,reachID,eventID,waterTemp,dissolvedOxygen,specificConductance,samplerType,habitatType,subdominantHabitatType,initialFrequency,initialDutyCycle,initialVoltage,finalFrequency,finalDutyCycle,finalVoltage,efTime,settingsChanged,initialFrequency2,initialDutyCycle2,initialVoltage2,finalFrequency2,finalDutyCycle2,finalVoltage2,efTime2,settingsChanged2,netIntegrity,netSetTime,netEndTime,netDeploymentTime,netLength,netDepth,targetTaxaPresent,remarks,publicationDate,release
62e00e8b-3118-41a0-aa94-a272ce574a55,D09,PRLA,PRLA.AOS.riparian.point.06,2019-09-24T23:38:00Z,2019-09-25T00:48:00Z,5,PRLA.20190924.06,PRLA.20190924.06.5.gill,17.9,7.9,1045,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-09-24T23:40:00Z,2019-09-25T00:44:00Z,1.07,NA,2.9,N,NA,20231227T181535Z,RELEASE-2024
62d208b2-7a3d-488e-b7a7-fe21a1ec65be,D09,PRLA,PRLA.AOS.riparian.point.06,2019-09-24T23:45:00Z,2019-09-25T15:11:00Z,4,PRLA.20190924.06,PRLA.20190924.06.4.fyke,17.8,8.8,1036,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-09-24T23:49:00Z,2019-09-25T14:09:00Z,14.33,5.7,NA,Y,NA,20231227T181535Z,RELEASE-2024
43f84167-176e-49bc-9207-6f1bdbb1565d,D09,PRLA,PRLA.AOS.riparian.point.01,2019-09-24T23:57:00Z,2019-09-25T16:04:00Z,4,PRLA.20190923.01,PRLA.20190924.01.4.fyke,17.9,7.8,1046,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-09-25T00:01:00Z,2019-09-25T13:39:00Z,13.63,4.4,NA,Y,NA,20231227T181535Z,RELEASE-2024
3f491884-0e88-4fde-9e9e-72b9d388371d,D09,PRLA,PRLA.AOS.riparian.point.04,2019-09-25T01:31:00Z,2019-09-25T01:36:00Z,1,PRLA.20190924.04,PRLA.20190924.04.1.e-fisher,17,9.6,853,electrofisher,littoral,NA,50,30,150,50,30,150,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Unable to complete sampling due to extreme vegetation,20231227T181535Z,RELEASE-2024
aebc5bc4-bfb6-484f-be61-fa593eaf322e,D09,PRLA,PRLA.AOS.riparian.point.08,2019-09-25T01:55:00Z,2019-09-25T02:03:00Z,1,PRLA.20190923.08,PRLA.20190924.08.1.e-fisher,17.3,7.1,1046,electrofisher,littoral,NA,50,30,150,50,30,150,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,20231227T181535Z,RELEASE-2024
7b8d58e3-31ca-4c6e-a279-150828502a93,D09,PRLA,PRLA.AOS.riparian.point.04,2019-09-25T22:44:00Z,2019-09-25T23:50:00Z,5,PRLA.20190924.04,PRLA.20190925.04.5.gill,16.5,7.8,1044,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-09-25T22:45:00Z,2019-09-25T23:47:00Z,1.03,NA,2.9,N,Very windy,20231227T181535Z,RELEASE-2024
c2dc4dcc-8659-45fd-9411-485a3329a207,D09,PRLA,PRLA.AOS.riparian.point.05,2019-09-25T22:48:00Z,2019-09-25T23:58:00Z,5,PRLA.20190925.05,PRLA.20190925.05.5.gill,16.3,7.9,1045,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-09-25T22:50:00Z,2019-09-25T23:53:00Z,1.05,NA,3,N,Very windy. Net drifted.,20231227T181535Z,RELEASE-2024
7c38967e-9abc-4f57-93e9-c1caf84e246c,D09,PRLA,PRLA.AOS.riparian.point.04,2019-09-25T23:03:00Z,2019-09-26T15:32:00Z,4,PRLA.20190924.04,PRLA.20190925.04.4.fyke,16.1,9.8,1045,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-09-25T23:03:00Z,2019-09-26T13:33:00Z,14.5,5.6,NA,Y,NA,20231227T181535Z,RELEASE-2024
73087082-bc14-4729-a2d1-5a982ffba3ac,D09,PRLA,PRLA.AOS.riparian.point.09,2019-09-26T01:31:00Z,2019-09-26T01:43:00Z,1,PRLA.20190923.09,PRLA.20190925.09.1.e-fisher,16,7.7,1041,electrofisher,littoral,NA,50,30,150,50,30,150,152,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T181535Z,RELEASE-2024
369b604a-dd8a-4a09-8632-edf222af4df0,D09,PRLA,PRLA.AOS.riparian.point.09,2019-09-26T02:15:00Z,2019-09-26T02:25:00Z,2,PRLA.20190923.09,PRLA.20190925.09.2.e-fisher,16,7.7,1041,electrofisher,littoral,NA,50,30,150,50,30,150,144,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T181535Z,RELEASE-2024
1589bfc9-19ea-4000-8f69-9bc605297e0d,D09,PRLA,PRLA.AOS.riparian.point.09,2019-09-26T02:56:00Z,2019-09-26T03:03:00Z,3,PRLA.20190923.09,PRLA.20190925.09.3.e-fisher,16,7.7,1041,electrofisher,littoral,NA,50,30,150,50,30,150,149,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T181535Z,RELEASE-2024
143cf031-226a-4d79-92d8-4927a5e2f64e,D09,PRLA,PRLA.AOS.riparian.point.06,2019-09-26T03:42:00Z,2019-09-26T03:50:00Z,1,PRLA.20190924.06,PRLA.20190925.06.1.e-fisher,15.5,7.7,1043,electrofisher,littoral,NA,50,30,150,50,30,150,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231227T181535Z,RELEASE-2024
b15e6002-4c6e-45c2-9146-3704124fafa9,D09,PRLA,PRLA.AOS.riparian.point.05,2019-09-26T23:20:00Z,2019-09-27T14:20:00Z,4,PRLA.20190925.05,PRLA.20190926.05.4.fyke,12.7,9.1,977,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-09-26T23:40:00Z,2019-09-27T13:45:00Z,14.08,7.3,NA,Y,NA,20231227T181535Z,RELEASE-2024
26fa58e9-19b7-4a8f-b235-0ee4922a5892,D09,PRLA,PRLA.AOS.riparian.point.09,2021-05-10T05:04:00Z,2021-05-10T05:14:00Z,3,PRLA.20210510.09,PRLA.20210510.09.3.e-fisher,12.5,10.1,1170,electrofisher,littoral,NA,50,25,200,50,25,200,182,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T010642Z,RELEASE-2024
09c20349-36a0-4b06-bacb-01b0100ce8eb,D09,PRLA,PRLA.AOS.riparian.point.04,2021-05-10T22:46:00Z,2021-05-11T00:01:00Z,5,PRLA.20210510.04,PRLA.20210510.04.5.gill,10.8,10.8,1185,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-10T22:41:00Z,2021-05-10T22:46:00Z,0.08,NA,2.9,N,NA,20231228T010642Z,RELEASE-2024
03ba1d82-db20-45d5-a037-0895f55c2a0d,D09,PRLA,PRLA.AOS.riparian.point.05,2021-05-10T22:51:00Z,2021-05-11T00:08:00Z,5,PRLA.20210510.05,PRLA.20210510.05.5.gill,10.5,11.4,1181,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-10T22:53:00Z,2021-05-10T22:58:00Z,0.08,NA,2.9,N,NA,20231228T010642Z,RELEASE-2024
237a143f-a373-4de0-ab4b-6c2be90c1b4c,D09,PRLA,PRLA.AOS.riparian.point.04,2021-05-11T00:16:00Z,2021-05-11T16:03:00Z,4,PRLA.20210510.04,PRLA.20210510.04.4.fyke,14.4,13.4,1197,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2021-05-11T00:27:00Z,2021-05-11T13:57:00Z,13.5,7.4,NA,Y,NA,20231228T010642Z,RELEASE-2024
edfbd5d5-8834-4b98-9975-221e15bc3c51,D09,PRLA,PRLA.AOS.riparian.point.05,2021-05-11T00:45:00Z,2021-05-11T17:48:00Z,4,PRLA.20210510.05,PRLA.20210510.05.4.fyke,15,11.5,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-11T00:44:00Z,2021-05-11T13:39:00Z,12.92,7.6,NA,Y,NA,20231228T010642Z,RELEASE-2024
7297e2a9-bde6-406c-8fcb-32a8e69c1cb7,D09,PRLA,PRLA.AOS.riparian.point.02,2021-05-11T00:57:00Z,2021-05-11T01:54:00Z,5,PRLA.20210510.02,PRLA.20210510.02.5.gill,11.6,10.7,1194,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-11T00:57:00Z,2021-05-11T01:01:00Z,0.07,NA,2.7,N,NA,20231228T010642Z,RELEASE-2024
3495f1be-556b-49b8-8463-502f7c5c4fe7,D09,PRLA,PRLA.AOS.riparian.point.01,2021-05-11T01:04:00Z,2021-05-11T02:01:00Z,5,PRLA.20210510.01,PRLA.20210510.01.5.gill,11.2,9.8,1191,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-11T01:04:00Z,2021-05-11T01:05:00Z,0.02,NA,2.9,N,NA,20231228T010642Z,RELEASE-2024
252d9d0e-4fe9-40bd-9b55-26f7d6e820fa,D09,PRLA,PRLA.AOS.riparian.point.09,2021-05-11T03:00:00Z,2021-05-11T03:37:00Z,1,PRLA.20210510.09,PRLA.20210510.09.1.e-fisher,13.3,10.5,1179,electrofisher,littoral,NA,50,25,200,50,25,200,174,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T010642Z,RELEASE-2024
47fcb591-35ad-4009-af75-deeb83ca6dfc,D09,PRLA,PRLA.AOS.riparian.point.09,2021-05-11T04:07:00Z,2021-05-11T04:32:00Z,2,PRLA.20210510.09,PRLA.20210510.09.2.e-fisher,12.7,10.5,1175,electrofisher,littoral,NA,50,25,200,50,25,200,206,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T010642Z,RELEASE-2024
a73b9c79-42af-4fa9-b775-36b51a0a8e65,D09,PRLA,PRLA.AOS.riparian.point.06,2021-05-11T05:48:00Z,2021-05-11T06:04:00Z,1,PRLA.20210511.06,PRLA.20210511.06.1.e-fisher,10.6,10.3,1176,electrofisher,littoral,NA,50,25,200,50,25,200,101,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T010642Z,RELEASE-2024
f9afaf79-c144-4c7b-a068-028ec9eb9bfc,D09,PRLA,PRLA.AOS.riparian.point.09,2021-05-12T01:28:00Z,2021-05-12T15:55:00Z,4,PRLA.20210510.09,PRLA.20210511.09.4.fyke,12.9,14.3,1175,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2021-05-12T01:39:00Z,2021-05-12T13:23:00Z,11.73,2.9,NA,Y,NA,20231228T010642Z,RELEASE-2024
41acfd42-bd0c-4e21-a6cc-edd328f7fe99,D09,PRLA,PRLA.AOS.riparian.point.06,2021-05-12T01:52:00Z,2021-05-12T14:40:00Z,4,PRLA.20210511.06,PRLA.20210511.06.4.fyke,13.6,13.1,1182,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-12T01:53:00Z,2021-05-12T13:45:00Z,11.87,7.1,NA,Y,NA,20231228T010642Z,RELEASE-2024
81db0561-acb3-476d-bd54-7e676ca5a511,D09,PRLA,PRLA.AOS.riparian.point.01,2021-05-12T03:00:00Z,2021-05-12T03:11:00Z,1,PRLA.20210510.01,PRLA.20210511.01.1.e-fisher,14.2,12.7,1185,electrofisher,littoral,NA,50,25,200,50,25,200,141,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T010642Z,RELEASE-2024
fb56e24b-00e6-4eb7-90fa-c5e42537d946,D09,PRLA,PRLA.AOS.riparian.point.01,2021-05-12T03:42:00Z,2021-05-12T03:48:00Z,2,PRLA.20210510.01,PRLA.20210511.01.2.e-fisher,13.8,11.6,1179,electrofisher,littoral,NA,50,25,200,50,25,200,137,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T010642Z,RELEASE-2024
b95fda75-28f7-4916-ae0a-e2643e23173a,D09,PRLA,PRLA.AOS.riparian.point.02,2021-05-12T04:08:00Z,2021-05-12T04:21:00Z,1,PRLA.20210510.02,PRLA.20210511.02.1.e-fisher,13.9,10.1,1184,electrofisher,littoral,NA,50,25,200,50,25,200,140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T010642Z,RELEASE-2024
f10ed5eb-10f8-448e-a9ec-a32c5e3fad9a,D09,PRLA,PRLA.AOS.riparian.point.01,2021-05-12T04:54:00Z,2021-05-12T05:01:00Z,3,PRLA.20210510.01,PRLA.20210511.01.3.e-fisher,13.6,10.6,1179,electrofisher,littoral,NA,50,25,200,50,25,200,121,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T010642Z,RELEASE-2024
6afa1564-d913-49d1-a36e-ff9768a75a7d,D09,PRLA,PRLA.AOS.riparian.point.04,2021-05-12T05:33:00Z,2021-05-12T05:51:00Z,1,PRLA.20210510.04,PRLA.20210512.04.1.e-fisher,14.1,7.4,1222,electrofisher,littoral,NA,50,25,200,50,25,200,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Extremely dense cattails. Very little fishable areas.,20231228T010642Z,RELEASE-2024
c39cba28-5c81-42e6-bf5c-1a90b44c0e4f,D09,PRLA,PRLA.AOS.riparian.point.06,2021-05-13T00:04:00Z,2021-05-13T01:10:00Z,5,PRLA.20210511.06,PRLA.20210512.06.5.gill,13.9,11.3,1184,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-13T00:04:00Z,2021-05-13T00:08:00Z,0.07,NA,3,N,NA,20231228T010642Z,RELEASE-2024
fa14f477-3190-45f6-8e16-7ad792be0761,D09,PRLA,PRLA.AOS.riparian.point.09,2021-05-13T00:13:00Z,2021-05-13T01:18:00Z,5,PRLA.20210510.09,PRLA.20210512.09.5.gill,13.8,10.8,1186,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-13T00:13:00Z,2021-05-13T00:17:00Z,0.07,NA,3,N,NA,20231228T010642Z,RELEASE-2024
9b042f36-9496-4ded-a475-e2b96e21415d,D09,PRLA,PRLA.AOS.riparian.point.01,2021-05-13T00:29:00Z,2021-05-13T15:14:00Z,4,PRLA.20210510.01,PRLA.20210512.01.4.fyke,14.6,10.5,1191,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2021-05-13T00:27:00Z,2021-05-13T14:33:00Z,14.1,5.8,NA,Y,NA,20231228T010642Z,RELEASE-2024
7369b1a5-f877-492b-9fd6-b8ac4600d94a,D09,PRLA,PRLA.AOS.riparian.point.02,2021-05-13T00:39:00Z,2021-05-13T17:25:00Z,4,PRLA.20210510.02,PRLA.20210512.02.4.fyke,16.2,9.9,1194,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-13T00:36:00Z,2021-05-13T13:35:00Z,12.98,7.2,NA,Y,NA,20231228T010642Z,RELEASE-2024
e645b832-83ef-4f4b-a235-078c9cb82909,D09,PRLA,PRLA.AOS.riparian.point.05,2021-10-04T21:51:00Z,2021-10-04T22:52:00Z,5,PRLA.20211004.05,PRLA.20211004.05.5.gill,16.1,6.1,1488,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-04T21:48:00Z,2021-10-04T22:48:00Z,1,NA,2.3,N,NA,20231228T013441Z,RELEASE-2024
34da237a-dc46-47b6-83dc-26bfa2895b75,D09,PRLA,PRLA.AOS.riparian.point.06,2021-10-04T21:57:00Z,2021-10-04T22:57:00Z,5,PRLA.20211004.06,PRLA.20211004.06.5.gill,16.2,7.2,1491,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-04T21:57:00Z,2021-10-04T22:54:00Z,0.95,NA,2.2,N,NA,20231228T013441Z,RELEASE-2024
2e67ef97-3003-48c7-8b21-d2d022c1cacb,D09,PRLA,PRLA.AOS.riparian.point.02,2021-10-04T23:02:00Z,2021-10-05T00:02:00Z,5,PRLA.20211004.02,PRLA.20211004.02.5.gill,17.1,11.9,1488,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-04T23:03:00Z,2021-10-05T00:00:00Z,0.95,NA,2.2,N,NA,20231228T013441Z,RELEASE-2024
331b57d1-d3e1-4de5-9629-af1588462d5b,D09,PRLA,PRLA.AOS.riparian.point.01,2021-10-04T23:11:00Z,2021-10-05T00:05:00Z,5,PRLA.20211004.01,PRLA.20211004.01.5.gill,17.9,11.8,1483,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-04T23:11:00Z,2021-10-05T00:03:00Z,0.87,NA,2.3,N,NA,20231228T013441Z,RELEASE-2024
cf19a857-7368-4a92-81a6-3ca9b3534454,D09,PRLA,PRLA.AOS.riparian.point.05,2021-10-04T23:31:00Z,2021-10-05T16:47:00Z,4,PRLA.20211004.05,PRLA.20211004.05.4.fyke,19.2,9.6,1425,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-04T23:31:00Z,2021-10-05T13:31:00Z,14,7.7,NA,Y,NA,20231228T013441Z,RELEASE-2024
ea16aaaa-d773-4fde-946d-d7dd34a26283,D09,PRLA,PRLA.AOS.riparian.point.06,2021-10-04T23:45:00Z,2021-10-05T15:19:00Z,4,PRLA.20211004.06,PRLA.20211004.06.4.fyke,16.4,9.5,1482,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-04T23:46:00Z,2021-10-05T14:20:00Z,14.57,6.3,NA,Y,NA,20231228T013441Z,RELEASE-2024
47457fe6-e285-48ff-aff1-a080f3c211b1,D09,PRLA,PRLA.AOS.riparian.point.01,2021-10-05T00:49:00Z,2021-10-05T01:05:00Z,1,PRLA.20211004.01,PRLA.20211004.01.1.e-fisher,20.5,10.8,1459,electrofisher,littoral,NA,60,25,200,60,25,200,177,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T013441Z,RELEASE-2024
4e347750-c137-4fd4-81d6-b9186a6c5759,D09,PRLA,PRLA.AOS.riparian.point.01,2021-10-05T01:56:00Z,2021-10-05T02:11:00Z,2,PRLA.20211004.01,PRLA.20211004.01.2.e-fisher,19.4,9.3,1474,electrofisher,littoral,NA,60,25,200,60,25,200,167,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Did not process due to mortality on first pass,20231228T013441Z,RELEASE-2024
83c42042-703e-48d7-84c0-90323a69d63a,D09,PRLA,PRLA.AOS.riparian.point.02,2021-10-05T02:22:00Z,2021-10-05T02:42:00Z,1,PRLA.20211004.02,PRLA.20211004.02.1.e-fisher,19.5,14,1473,electrofisher,littoral,NA,60,25,200,60,25,200,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T013441Z,RELEASE-2024
23fd6758-a97b-4186-81a4-e7940deadec8,D09,PRLA,PRLA.AOS.riparian.point.01,2021-10-05T03:20:00Z,2021-10-05T03:38:00Z,3,PRLA.20211004.01,PRLA.20211004.01.3.e-fisher,17.7,10.7,1476,electrofisher,littoral,NA,60,25,200,60,25,200,216,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Fish not processed due to mortality,20231228T013441Z,RELEASE-2024
cf0d3819-479a-4a7f-98f7-830ed2b63614,D09,PRLA,PRLA.AOS.riparian.point.09,2021-10-05T22:33:00Z,2021-10-05T23:47:00Z,5,PRLA.20211005.09,PRLA.20211005.09.5.gill,17.3,9.8,1479,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-05T22:33:00Z,2021-10-05T23:47:00Z,1.23,NA,2.3,N,NA,20231228T013441Z,RELEASE-2024
aa3da8cc-a2e9-469e-86b2-2cbd3a7314ca,D09,PRLA,PRLA.AOS.riparian.point.04,2021-10-05T22:45:00Z,2021-10-06T00:00:00Z,5,PRLA.20211005.04,PRLA.20211005.04.5.gill,16.9,9.4,1481,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-05T22:49:00Z,2021-10-06T00:00:00Z,1.18,NA,2.1,N,NA,20231228T013441Z,RELEASE-2024
b4035a91-ca58-454e-95d2-6d70fc915960,D09,PRLA,PRLA.AOS.riparian.point.04,2021-10-05T23:01:00Z,2021-10-06T14:55:00Z,4,PRLA.20211005.04,PRLA.20211005.04.4.fyke,17.6,9.8,1483,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2021-10-05T23:03:00Z,2021-10-06T13:49:00Z,14.77,4.8,NA,Y,NA,20231228T013441Z,RELEASE-2024
d6ab37a3-af13-417e-a3b0-daa6b74751f8,D09,PRLA,PRLA.AOS.riparian.point.09,2021-10-05T23:19:00Z,2021-10-06T16:06:00Z,4,PRLA.20211005.09,PRLA.20211005.09.4.fyke,17.1,8.9,1480,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-05T23:22:00Z,2021-10-06T13:21:00Z,13.98,4.2,NA,Y,NA,20231228T013441Z,RELEASE-2024
9820ba5e-80b7-4f96-8857-d08d3354c0b3,D09,PRLA,PRLA.AOS.riparian.point.01,2021-10-06T22:36:00Z,2021-10-07T14:51:00Z,4,PRLA.20211004.01,PRLA.20211006.01.4.fyke,17.3,10.3,1485,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-10-06T22:43:00Z,2021-10-07T13:49:00Z,15.1,6.9,NA,Y,Windy during this pass,20231228T013441Z,RELEASE-2024
5f11af88-ce30-4e5c-abe0-86cfd60d9325,D09,PRLA,PRLA.AOS.riparian.point.02,2021-10-06T22:57:00Z,2021-10-07T15:28:00Z,4,PRLA.20211004.02,PRLA.20211006.02.4.fyke,16.9,10.1,1488,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2021-10-06T22:58:00Z,2021-10-07T13:22:00Z,14.4,4.8,NA,Y,Moderate wind during fyke net set.,20231228T013441Z,RELEASE-2024
5de62b90-3161-464e-b604-d91a1cfb73c9,D09,PRLA,PRLA.AOS.riparian.point.09,2021-10-08T00:46:00Z,2021-10-08T01:00:00Z,1,PRLA.20211005.09,PRLA.20211007.09.1.e-fisher,16.4,9.2,1483,electrofisher,littoral,NA,60,25,200,60,25,200,205,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T013441Z,RELEASE-2024
95047684-5255-4343-a14c-aa7d8396e62f,D09,PRLA,PRLA.AOS.riparian.point.09,2021-10-08T01:57:00Z,2021-10-08T02:11:00Z,2,PRLA.20211005.09,PRLA.20211007.09.2.e-fisher,16.4,9.7,1488,electrofisher,littoral,NA,60,25,200,60,25,200,263,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,No fish processed due to high mortality rate,20231228T013441Z,RELEASE-2024
1e75fb7d-3d36-4f2e-b910-0ea029a7fcd5,D09,PRLA,PRLA.AOS.riparian.point.06,2021-10-08T02:35:00Z,2021-10-08T02:47:00Z,1,PRLA.20211004.06,PRLA.20211007.06.1.e-fisher,16.5,9.2,1486,electrofisher,littoral,NA,60,25,200,60,25,200,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T013441Z,RELEASE-2024
be2ac1f8-1e21-45fc-9777-cd361130cf4e,D09,PRLA,PRLA.AOS.riparian.point.09,2021-10-08T03:14:00Z,2021-10-08T03:33:00Z,3,PRLA.20211005.09,PRLA.20211007.09.3.e-fisher,16.3,9.3,1491,electrofisher,littoral,NA,60,25,200,60,25,200,181,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,No fish processed due to mortality rates,20231228T013441Z,RELEASE-2024
850c17c4-0099-4eff-90d7-85b9311d34fc,D18,TOOK,TOOK.AOS.riparian.point.06,2017-06-30T21:40:00Z,2017-06-30T21:45:00Z,1,TOOK.20170630.06,TOOK.20170630.06.1.e-fisher,13.9,9.2,89.2,electrofisher,NA,NA,50,20,300,50,20,250,426,1,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,N,NA,20231227T032519Z,RELEASE-2024
65dd1f8d-bd2e-414a-a912-5510196eaead,D18,TOOK,TOOK.AOS.riparian.point.04,2017-07-01T01:10:00Z,2017-07-01T01:25:00Z,1,TOOK.20170630.04,TOOK.20170630.04.1.gill,15.2,7.4,106.5,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-07-01T01:10:00Z,2017-07-01T01:25:00Z,0.25,NA,10,N,NA,20231227T041837Z,RELEASE-2024
